Ticker,Date,Price,Returns,Shares
LPTH,20130131,0.865,-0.049451,11802
LPTH,20130228,0.84,-0.028902,11807
LPTH,20130328,0.75,-0.107143,12956
LPTH,20130430,0.7201,-0.039867,12956
LPTH,20130531,1.1801,0.6388,12956
LPTH,20130628,1.24,0.050758,12958
LPTH,20130731,1.76,0.419355,12958
LPTH,20130830,1.43,-0.1875,12958
LPTH,20130930,1.21,-0.153846,13794
LPTH,20131031,1.4122,0.167107,13794
LPTH,20131129,1.47,0.040929,13794
LPTH,20131231,1.36,-0.07483,14289
LPTH,20140131,1.47,0.080882,14293
LPTH,20140228,1.64,0.115646,14293
LPTH,20140331,1.55,-0.054878,14293
LPTH,20140430,1.46,-0.058064,14293
LPTH,20140530,1.43,-0.020548,14293
LPTH,20140630,1.36,-0.048951,14293
LPTH,20140731,1.217,-0.105147,14293
LPTH,20140829,1.25,0.027116,14293
LPTH,20140930,1.47,0.176,14297
LPTH,20141031,1.36,-0.07483,14297
LPTH,20141128,1.22,-0.102941,14297
LPTH,20141231,0.9097,-0.254344,14304
LPTH,20150130,1.19,0.308124,15235
LPTH,20150227,1.0314,-0.133277,15235
LPTH,20150331,0.981,-0.048866,15235
LPTH,20150430,1.14,0.162079,15235
LPTH,20150529,0.98,-0.140351,15235
LPTH,20150630,1.76,0.795918,15235
LPTH,20150731,1.58,-0.102273,15235
LPTH,20150831,1.68,0.063291,15235
LPTH,20150930,1.49,-0.113095,15240
LPTH,20151030,1.47,-0.013423,15240
LPTH,20151130,1.74,0.183673,15240
LPTH,20151231,2.83,0.626437,15265
LPTH,20160129,2.92,0.031802,15265
LPTH,20160229,2.15,-0.263699,15461
LPTH,20160331,2.02,-0.060465,15591
LPTH,20160429,1.9268,-0.046139,15591
LPTH,20160531,1.9,-0.013909,15591
LPTH,20160630,1.74,-0.084211,15591
LPTH,20160729,1.84,0.057471,15591
LPTH,20160831,1.8999,0.032554,15591
LPTH,20160930,1.79,-0.057845,15653
LPTH,20161031,1.65,-0.078212,15653
LPTH,20161130,1.4,-0.151515,15653
LPTH,20161230,1.54,0.1,23727
LPTH,20170131,1.73,0.123377,23727
LPTH,20170228,2.35,0.358381,23727
LPTH,20170331,2.74,0.165957,24116
LPTH,20170428,2.7,-0.014599,24116
LPTH,20170531,3.02,0.118518,24116
LPTH,20170630,2.7,-0.10596,24216
LPTH,20170731,2.58,-0.044444,24216
LPTH,20170831,2.61,0.011628,24216
LPTH,20170929,2.56,-0.019157,24248
LPTH,20171031,3.98,0.554688,24248
LPTH,20171130,2.5,-0.371859,24540
LPTH,20171229,2.22,-0.112,24703
LPTH,20180131,2.4,0.081081,24703
TCX,20120131,0.76,0.011984,53617
TCX,20120229,0.93,0.223684,53617
TCX,20120330,1.23,0.322581,46189
TCX,20120430,1.44,0.170732,46189
TCX,20120531,1.4,-0.027778,46238
TCX,20120629,1.1,-0.214286,45485
TCX,20120731,1.22,0.109091,46238
TCX,20120831,1.19,-0.02459,45497
TCX,20120928,1.28,0.07563,44249
TCX,20121031,1.11,-0.132812,44247
TCX,20121130,1.49,0.342342,44248
TCX,20121231,1.44,-0.033557,44263
TCX,20130131,2.09,0.451389,40216
TCX,20130228,1.62,-0.22488,40216
TCX,20130328,1.72,0.061728,40190
TCX,20130430,2.1,0.22093,40190
TCX,20130531,1.8,-0.142857,40264
TCX,20130628,1.86,0.033333,40641
TCX,20130731,1.9,0.021505,40264
TCX,20130830,2.35,0.236842,43318
TCX,20130930,2.39,0.017021,43572
TCX,20131031,2.84,0.188284,43580
TCX,20131129,3.14,0.105634,43610
TCX,20131231,14,0.11465,10903
TCX,20140131,12.32,-0.12,10903
TCX,20140228,13.66,0.108766,10903
TCX,20140331,12.65,-0.073939,11193
TCX,20140430,14.38,0.136759,11193
TCX,20140530,13.71,-0.046592,11208
TCX,20140630,12.24,-0.107221,11241
TCX,20140731,16.15,0.319444,11288
TCX,20140829,16.17,0.001238,11328
TCX,20140930,14.93,-0.076685,11302
TCX,20141031,15.55,0.041527,11302
TCX,20141128,17.74,0.140836,11303
TCX,20141231,19.41,0.094138,11330
TCX,20150130,17.58,-0.094281,11330
TCX,20150227,18.87,0.073379,11330
TCX,20150331,19,0.006889,10997
TCX,20150430,17.7,-0.068421,10997
TCX,20150529,27.26,0.540113,11020
TCX,20150630,27.85,0.021643,11101
TCX,20150731,26.56,-0.04632,11084
TCX,20150831,25.92,-0.024096,11101
TCX,20150930,23.14,-0.107253,10727
TCX,20151030,27.03,0.168107,10727
TCX,20151130,23.84,-0.118017,10727
TCX,20151231,21.1,-0.114933,10686
TCX,20160129,20.49,-0.02891,10686
TCX,20160229,23.02,0.123475,10686
TCX,20160331,22.45,-0.024761,10595
TCX,20160429,24.555,0.093764,10595
TCX,20160531,23.47,-0.044187,10595
TCX,20160630,24.36,0.037921,10422
TCX,20160729,29.9,0.227422,10422
TCX,20160831,27.4,-0.083612,10425
TCX,20160930,32,0.167883,10448
TCX,20161031,29.85,-0.067187,10448
TCX,20161130,34.65,0.160804,10448
TCX,20161230,35.25,0.017316,10462
TCX,20170131,51.15,0.451064,10462
TCX,20170228,45.55,-0.109482,10462
TCX,20170331,51.05,0.120746,10504
TCX,20170428,58.65,0.148874,10504
TCX,20170531,57.6,-0.017903,10510
TCX,20170630,53.5,-0.071181,10552
TCX,20170731,54.65,0.021495,10553
TCX,20170831,52.85,-0.032937,10553
TCX,20170929,58.55,0.107852,10578
TCX,20171031,58.45,-0.001708,10578
TCX,20171130,63.4,0.084688,10578
TCX,20171229,70.05,0.10489,10584
TCX,20180131,54.2,-0.226267,10584
KVHI,20120131,9.33,0.199229,14548
KVHI,20120229,9.14,-0.020364,14548
KVHI,20120330,10.5,0.148796,14756
KVHI,20120430,9.98,-0.049524,15169
KVHI,20120531,9.62,-0.036072,14763
KVHI,20120629,12.5,0.299376,14822
KVHI,20120731,13.05,0.044,14822
KVHI,20120831,13.56,0.03908,14822
KVHI,20120928,13.49,-0.005162,14865
KVHI,20121031,13.82,0.024463,14865
KVHI,20121130,12.66,-0.083936,14865
KVHI,20121231,13.98,0.104265,14905
KVHI,20130131,14.56,0.041488,14905
KVHI,20130228,13.32,-0.085165,14905
KVHI,20130328,13.57,0.018769,15111
KVHI,20130430,13.21,-0.026529,15511
KVHI,20130531,13.19,-0.001514,15511
KVHI,20130628,13.31,0.009098,15164
KVHI,20130731,13.99,0.051089,15164
KVHI,20130830,12.76,-0.08792,15571
KVHI,20130930,13.8,0.081505,15227
KVHI,20131031,13.74,-0.004348,15227
KVHI,20131129,14.14,0.029112,15612
KVHI,20131231,13.03,-0.078501,15277
KVHI,20140131,13.18,0.011512,15277
KVHI,20140228,12.93,-0.018968,15277
KVHI,20140331,13.16,0.017788,15403
KVHI,20140430,13.51,0.026596,15859
KVHI,20140530,13.58,0.005181,15859
KVHI,20140630,13.03,-0.040501,15440
KVHI,20140731,13.01,-0.001535,15440
KVHI,20140829,12.43,-0.044581,15903
KVHI,20140930,11.32,-0.0893,15464
KVHI,20141031,12.92,0.141343,15464
KVHI,20141128,12.22,-0.05418,15911
KVHI,20141231,12.65,0.035188,15494
KVHI,20150130,12.1,-0.043478,15494
KVHI,20150227,12.83,0.060331,15494
KVHI,20150331,15.12,0.178488,15623
KVHI,20150430,13.49,-0.107804,16071
KVHI,20150529,12.47,-0.075612,16071
KVHI,20150630,13.45,0.078589,15643
KVHI,20150731,12.28,-0.086989,15643
KVHI,20150831,11.08,-0.09772,16091
KVHI,20150930,10,-0.097473,15667
KVHI,20151030,9.8,-0.02,15667
KVHI,20151130,9.86,0.006122,16115
KVHI,20151231,9.42,-0.044625,15677
KVHI,20160129,9.65,0.024416,15677
KVHI,20160229,9.13,-0.053886,15677
KVHI,20160331,9.55,0.046002,15819
KVHI,20160429,9.76,0.02199,16499
KVHI,20160531,8.47,-0.132172,16499
KVHI,20160630,7.7,-0.090909,15829
KVHI,20160729,9.07,0.177922,15829
KVHI,20160831,8.6,-0.051819,16509
KVHI,20160930,8.81,0.024419,16535
KVHI,20161031,7.95,-0.097616,16535
KVHI,20161130,10.9,0.371069,16556
KVHI,20161230,11.8,0.082569,16762
KVHI,20170131,10.4,-0.118644,16762
KVHI,20170228,10.05,-0.033654,16762
KVHI,20170331,8.4,-0.164179,17042
KVHI,20170428,8,-0.047619,17024
KVHI,20170531,9.45,0.18125,17024
KVHI,20170630,9.5,0.005291,17064
KVHI,20170731,10.9,0.147368,17064
KVHI,20170831,11.8,0.082569,17088
KVHI,20170929,11.95,0.012712,17096
KVHI,20171031,11.55,-0.033473,17110
KVHI,20171130,10.8,-0.064935,17110
KVHI,20171229,10.35,-0.041667,17129
KVHI,20180131,11.05,0.067633,17129
RCG,20120131,1.62,-0.10989,4464
RCG,20120229,1.75,0.080247,4464
RCG,20120330,1.95,0.114286,4464
RCG,20120430,2.21,0.133333,4464
RCG,20120531,1.83,-0.171946,4464
RCG,20120629,1.85,0.010929,4464
RCG,20120731,1.75,-0.054054,4464
RCG,20120831,-1.7,-0.028571,4464
RCG,20120928,1.59,-0.064706,4464
RCG,20121031,1.43,-0.100629,4464
RCG,20121130,1.46,0.020979,4464
RCG,20121231,1.42,-0.027397,4464
RCG,20130131,1.54,0.084507,4464
RCG,20130228,1.55,0.006494,4464
RCG,20130328,1.66,0.070968,4464
RCG,20130430,1.54,-0.072289,4464
RCG,20130531,1.61,0.045455,4464
RCG,20130628,1.51,-0.062112,4464
RCG,20130731,1.46,-0.033113,4464
RCG,20130830,1.48,0.013699,4464
RCG,20130930,1.47,-0.006757,4464
RCG,20131031,1.47,0,4464
RCG,20131129,1.46,-0.006803,4464
RCG,20131231,1.45,-0.006849,4464
RCG,20140131,1.42,-0.02069,4464
RCG,20140228,1.48,0.042254,4464
RCG,20140331,1.7,0.148649,4464
RCG,20140430,1.58,-0.070588,4464
RCG,20140530,1.48,-0.063291,4464
RCG,20140630,1.47,-0.006757,4464
RCG,20140731,1.66,0.129252,4464
RCG,20140829,1.63,-0.018072,4464
RCG,20140930,1.5,-0.079755,4464
RCG,20141031,1.35,-0.1,4464
RCG,20141128,1.3,-0.037037,4464
RCG,20141231,1.3,0,4464
RCG,20150130,1.26,-0.030769,4464
RCG,20150227,-1.22,-0.031746,4464
RCG,20150331,1.15,-0.057377,4464
RCG,20150430,1.2,0.043478,4464
RCG,20150529,1.26,0.05,4464
RCG,20150630,1.24,-0.015873,4464
RCG,20150731,1.17,-0.056452,4464
RCG,20150831,1.1,-0.059829,4464
RCG,20150930,1.05,-0.045455,4464
RCG,20151030,0.89,-0.152381,4464
RCG,20151130,1,0.123596,4464
RCG,20151231,0.9,-0.1,4464
RCG,20160129,1.05,0.166667,4464
RCG,20160229,0.9499,-0.095333,4464
RCG,20160331,1.02,0.073797,4464
RCG,20160429,1.06,0.039216,4464
RCG,20160531,1.24,0.169811,4464
RCG,20160630,1.1,-0.112903,4464
RCG,20160729,1.14,0.036364,4464
RCG,20160831,1.28,0.122807,4464
RCG,20160930,1.3,0.015625,4464
RCG,20161031,1.38,0.061538,4464
RCG,20161130,1.25,-0.094203,4464
RCG,20161230,1.22,-0.024,4464
RCG,20170131,1.43,0.172131,4464
RCG,20170228,1.38,-0.034965,4464
RCG,20170331,1.3,-0.057971,4464
RCG,20170428,1.3,0,4464
RCG,20170531,1.2,-0.076923,4464
RCG,20170630,1.2897,0.07475,4464
RCG,20170731,1.34,0.039001,4464
RCG,20170831,1.37,0.022388,4464
RCG,20170929,1.4,0.021898,4464
RCG,20171031,1.37,-0.021429,4464
RCG,20171130,1.35,-0.014599,4464
RCG,20171229,1.504,0.114074,4464
RCG,20180131,1.4772,-0.017819,4464
SYKE,20120131,17.53,0.119413,44007
SYKE,20120229,13.78,-0.213919,44097
SYKE,20120330,15.8,0.146589,43847
SYKE,20120430,15.85,0.003165,43847
SYKE,20120531,15.05,-0.050473,43937
SYKE,20120629,15.92,0.057807,43795
SYKE,20120731,15,-0.057789,43867
SYKE,20120831,13.49,-0.100667,43867
SYKE,20120928,13.44,-0.003706,43682
SYKE,20121031,13.62,0.013393,43682
SYKE,20121130,14.66,0.076358,43788
SYKE,20121231,15.22,0.038199,43682
SYKE,20130131,16.1,0.057819,43682
SYKE,20130228,14.86,-0.077019,43779
SYKE,20130328,15.96,0.074024,44151
SYKE,20130430,15.39,-0.035714,44151
SYKE,20130531,15.81,0.02729,44266
SYKE,20130628,15.76,-0.003163,43928
SYKE,20130731,17.56,0.114213,43928
SYKE,20130830,17.03,-0.030182,44046
SYKE,20130930,17.89,0.050499,44048
SYKE,20131031,18.72,0.046395,43978
SYKE,20131129,22.14,0.182692,43978
SYKE,20131231,21.81,-0.014905,43875
SYKE,20140131,20.96,-0.038973,43875
SYKE,20140228,19.68,-0.061069,43997
SYKE,20140331,19.87,0.009654,43942
SYKE,20140430,19.79,-0.004026,43923
SYKE,20140530,20.18,0.019707,43923
SYKE,20140630,21.73,0.076809,43672
SYKE,20140731,20.7,-0.0474,43787
SYKE,20140829,20.94,0.011594,43787
SYKE,20140930,19.98,-0.045845,43520
SYKE,20141031,21.54,0.078078,43289
SYKE,20141128,23.17,0.075673,43289
SYKE,20141231,23.47,0.012948,43159
SYKE,20150130,22.52,-0.040477,43159
SYKE,20150227,23.25,0.032416,43291
SYKE,20150331,24.85,0.068817,42741
SYKE,20150430,25.03,0.007243,43369
SYKE,20150529,24.23,-0.031962,43369
SYKE,20150630,24.25,0.000825,42882
SYKE,20150731,24.38,0.005361,43521
SYKE,20150831,25.15,0.031583,43521
SYKE,20150930,25.5,0.013917,42622
SYKE,20151030,29,0.137255,42761
SYKE,20151130,31.82,0.097241,42761
SYKE,20151231,30.78,-0.032684,42672
SYKE,20160129,29.44,-0.043535,42672
SYKE,20160229,30.47,0.034986,42785
SYKE,20160331,30.18,-0.009518,42524
SYKE,20160429,29.15,-0.034129,42613
SYKE,20160531,29.82,0.022985,42613
SYKE,20160630,28.96,-0.02884,42926
SYKE,20160729,30.69,0.059738,43043
SYKE,20160831,29.23,-0.047573,43043
SYKE,20160930,28.13,-0.037633,42783
SYKE,20161031,26.74,-0.049413,42895
SYKE,20161130,28.18,0.053852,42895
SYKE,20161230,28.86,0.024131,42533
SYKE,20170131,27.93,-0.032225,42533
SYKE,20170228,27.22,-0.025421,42895
SYKE,20170331,29.4,0.080088,42405
SYKE,20170428,29.81,0.013946,42524
SYKE,20170531,33.33,0.118081,42524
SYKE,20170630,33.53,0.006001,42889
SYKE,20170731,34,0.014017,43009
SYKE,20170831,26.66,-0.215882,43009
SYKE,20170929,29.16,0.093773,42774
SYKE,20171031,28.94,-0.007545,42898
SYKE,20171130,31.82,0.099516,42898
SYKE,20171229,31.45,-0.011628,42782
SYKE,20180131,31.02,-0.013673,42782
FDS,20120131,88.32,0.011916,45114
FDS,20120229,87.4,-0.00736,45114
FDS,20120330,99.04,0.133181,44800
FDS,20120430,104.86,0.058764,44917
FDS,20120531,105.43,0.008392,44917
FDS,20120629,92.94,-0.118467,44917
FDS,20120731,92.96,0.000215,44472
FDS,20120831,92.27,-0.004088,44472
FDS,20120928,96.42,0.044977,44472
FDS,20121031,90.55,-0.060879,44260
FDS,20121130,92.39,0.023744,44260
FDS,20121231,88.06,-0.046867,44300
FDS,20130131,92.52,0.050647,44189
FDS,20130228,97.29,0.054907,44189
FDS,20130328,92.6,-0.048206,43600
FDS,20130430,94.07,0.015875,43982
FDS,20130531,98.19,0.047518,43982
FDS,20130628,101.94,0.038191,44000
FDS,20130731,109.18,0.071022,43354
FDS,20130830,102.35,-0.059352,43354
FDS,20130930,109.1,0.06595,43300
FDS,20131031,108.94,-0.001467,43105
FDS,20131129,113,0.040481,43105
FDS,20131231,108.58,-0.039115,43000
FDS,20140131,105.77,-0.02588,42782
FDS,20140228,105.29,-0.001229,42782
FDS,20140331,107.81,0.023934,42400
FDS,20140430,106.5,-0.012151,42340
FDS,20140530,107.14,0.009671,42340
FDS,20140630,120.28,0.122643,42000
FDS,20140731,120.13,-0.001247,42073
FDS,20140829,127.4,0.063764,42073
FDS,20140930,121.53,-0.046075,41800
FDS,20141031,131.44,0.081544,41747
FDS,20141128,137.06,0.045724,41747
FDS,20141231,140.75,0.026923,41747
FDS,20150130,143.59,0.020178,41707
FDS,20150227,155.55,0.086009,41707
FDS,20150331,159.2,0.023465,41600
FDS,20150430,157.39,-0.011369,41766
FDS,20150529,165.17,0.052227,41766
FDS,20150630,162.50999,-0.016105,41500
FDS,20150731,165.66,0.019383,41416
FDS,20150831,157.92,-0.044066,41416
FDS,20150930,159.81,0.011968,41300
FDS,20151030,175.12,0.095801,41300
FDS,20151130,169.53,-0.029408,41449
FDS,20151231,162.57001,-0.041055,41400
FDS,20160129,150.7,-0.073015,41191
FDS,20160229,150.49001,0.001526,41191
FDS,20160331,151.53,0.006911,41000
FDS,20160429,150.75,-0.005147,40880
FDS,20160531,159.07001,0.058508,40880
FDS,20160630,161.42,0.014773,40700
FDS,20160729,171.96001,0.065296,40652
FDS,20160831,178.03,0.038207,40652
FDS,20160930,162.10001,-0.089479,40000
FDS,20161031,154.72,-0.045527,39935
FDS,20161130,160.17,0.038457,39935
FDS,20161230,163.42999,0.020353,39700
FDS,20170131,173.05,0.058863,39566
FDS,20170228,177.89999,0.030916,39566
FDS,20170331,164.91,-0.073018,39566
FDS,20170428,163.25999,-0.010006,39458
FDS,20170531,165.69,0.018314,39458
FDS,20170630,166.17999,0.002957,39458
FDS,20170731,167.22,0.006258,39228
FDS,20170831,157.17999,-0.056692,39228
FDS,20170929,180.11,0.145884,39228
FDS,20171031,189.87,0.054189,39110
FDS,20171130,199.88,0.05567,39110
FDS,20171229,192.75999,-0.035621,39110
FDS,20180131,200.69,0.041139,39024
ANSS,20120131,60.49,0.056041,92737
ANSS,20120229,63.18,0.04447,92781
ANSS,20120330,65.02,0.029123,93065
ANSS,20120430,67.07,0.031529,93147
ANSS,20120531,61.875,-0.077456,93147
ANSS,20120629,63.11,0.01996,92322
ANSS,20120731,59.96,-0.049913,92334
ANSS,20120831,69.7,0.162442,92334
ANSS,20120928,73.4,0.053085,92592
ANSS,20121031,70.25,-0.042916,92638
ANSS,20121130,66.33,-0.055801,92638
ANSS,20121231,67.34,0.015227,92666
ANSS,20130131,73.6,0.092961,92795
ANSS,20130228,75.8,0.029891,92940
ANSS,20130328,81.42,0.074142,93178
ANSS,20130430,80.86,-0.006878,93207
ANSS,20130531,74.5,-0.078654,93207
ANSS,20130628,73.1,-0.018792,92354
ANSS,20130731,79.84,0.092202,92437
ANSS,20130830,83.98,0.051854,92437
ANSS,20130930,86.52,0.030245,92652
ANSS,20131031,87.45,0.010749,92660
ANSS,20131129,85.67,-0.020354,92660
ANSS,20131231,87.2,0.017859,92318
ANSS,20140131,78.53,-0.099427,92410
ANSS,20140228,83.52,0.063543,92540
ANSS,20140331,77.02,-0.077826,92651
ANSS,20140430,76.31,-0.009218,92663
ANSS,20140530,73.45,-0.037479,92663
ANSS,20140630,75.82,0.032267,91896
ANSS,20140731,76.94,0.014772,92016
ANSS,20140829,81.3,0.056668,92016
ANSS,20140930,75.67,-0.06925,91815
ANSS,20141031,78.56,0.038192,91908
ANSS,20141128,83.52,0.063136,91908
ANSS,20141231,82,-0.018199,90765
ANSS,20150130,80.67,-0.01622,89948
ANSS,20150227,85.97,0.0657,90024
ANSS,20150331,88.19,0.025823,89727
ANSS,20150430,85.84,-0.026647,89772
ANSS,20150529,89,0.036813,89772
ANSS,20150630,91.24,0.025169,90051
ANSS,20150731,94.15,0.031894,90144
ANSS,20150831,88.6,-0.058949,90144
ANSS,20150930,88.14,-0.005192,89013
ANSS,20151030,95.31,0.081348,88992
ANSS,20151130,93.21,-0.022033,88992
ANSS,20151231,92.5,-0.007617,88140
ANSS,20160129,88.19,-0.046595,88195
ANSS,20160229,83.02,-0.058623,88205
ANSS,20160331,89.46,0.077572,87974
ANSS,20160429,90.77,0.014643,88041
ANSS,20160531,89.1,-0.018398,88041
ANSS,20160630,90.75,0.018519,87158
ANSS,20160729,89.36,-0.015317,87218
ANSS,20160831,95.09,0.064123,87218
ANSS,20160930,92.61,-0.026081,86411
ANSS,20161031,91.35,-0.013605,86527
ANSS,20161130,94.03,0.029338,86527
ANSS,20161230,92.49,-0.016378,85688
ANSS,20170131,93.26,0.008325,85465
ANSS,20170228,106.76,0.144757,85373
ANSS,20170331,106.87,0.00103,85449
ANSS,20170428,110.16,0.030785,85497
ANSS,20170531,126.33,0.146786,85497
ANSS,20170630,121.68,-0.036808,84713
ANSS,20170731,129.55,0.064678,84761
ANSS,20170831,128.82001,-0.005635,84761
ANSS,20170929,122.73,-0.047275,84834
ANSS,20171031,136.71001,0.113909,84860
ANSS,20171130,148.19,0.083973,84860
ANSS,20171229,147.59,-0.004049,84192
ANSS,20180131,161.64999,0.095264,84192
BVSN,20120131,23.94,1.1883,4529
BVSN,20120229,39.1,0.63325,4598
BVSN,20120330,28.46,-0.272123,4639
BVSN,20120430,24.1,-0.153197,4641
BVSN,20120531,11.33,-0.529876,4641
BVSN,20120629,11.61,0.024713,4657
BVSN,20120731,8.44,-0.273041,4657
BVSN,20120831,7.99,-0.053318,4657
BVSN,20120928,9.37,0.172716,4671
BVSN,20121031,7.94,-0.152615,4671
BVSN,20121130,9.09,0.144836,4671
BVSN,20121231,8.94,-0.016502,4685
BVSN,20130131,8.33,-0.068233,4685
BVSN,20130228,8.17,-0.019208,4685
BVSN,20130328,8.81,0.078335,4701
BVSN,20130430,8.68,-0.014756,4701
BVSN,20130531,8.86,0.020737,4701
BVSN,20130628,8.65,-0.023702,4716
BVSN,20130731,9.11,0.053179,4716
BVSN,20130830,10.18,0.117453,4716
BVSN,20130930,9.5,-0.066798,4740
BVSN,20131031,9.69,0.02,4746
BVSN,20131129,10.14,0.04644,4746
BVSN,20131231,9.66,-0.047337,4754
BVSN,20140131,11.52,0.192547,4754
BVSN,20140228,12.91,0.12066,4778
BVSN,20140331,11.06,-0.1433,4793
BVSN,20140430,9.92,-0.103074,4795
BVSN,20140530,9.58,-0.034274,4795
BVSN,20140630,9.599,0.001983,4809
BVSN,20140731,9.47,-0.013439,4809
BVSN,20140829,9.8699,0.042228,4809
BVSN,20140930,8.95,-0.093203,4822
BVSN,20141031,7.9,-0.117318,4822
BVSN,20141128,6.89,-0.127848,4822
BVSN,20141231,6.02,-0.12627,4832
BVSN,20150130,6.03,0.001661,4832
BVSN,20150227,6.12,0.014925,4832
BVSN,20150331,6.052,-0.011111,4848
BVSN,20150430,5.95,-0.016854,4848
BVSN,20150529,6.1,0.02521,4848
BVSN,20150630,6.01,-0.014754,4865
BVSN,20150731,5.6,-0.06822,4865
BVSN,20150831,5.83,0.041071,4865
BVSN,20150930,6.0001,0.029177,4882
BVSN,20151030,6.01,0.00165,4882
BVSN,20151130,6.05,0.006656,4882
BVSN,20151231,6,-0.008264,4895
BVSN,20160129,5.99,-0.001667,4895
BVSN,20160229,6.02,0.005008,4895
BVSN,20160331,7.67,0.274086,4909
BVSN,20160429,6.6783,-0.129296,4916
BVSN,20160531,6.7182,0.005975,4916
BVSN,20160630,6.63,-0.013129,4928
BVSN,20160729,6.01,-0.093514,4939
BVSN,20160831,5.93,-0.013311,4939
BVSN,20160930,5.395,-0.090219,4948
BVSN,20161031,4.55,-0.156626,4948
BVSN,20161130,4.95,0.087912,4948
BVSN,20161230,4.65,-0.060606,4958
BVSN,20170131,4.75,0.021505,4958
BVSN,20170228,5.76,0.212632,4958
BVSN,20170331,5.0827,-0.117587,4965
BVSN,20170428,4.2,-0.173668,4965
BVSN,20170531,-4.075,-0.029762,4965
BVSN,20170630,4.445,0.090798,4985
BVSN,20170731,4.2,-0.055118,4965
BVSN,20170831,3.95,-0.059524,4965
BVSN,20170929,4.1,0.037975,4990
BVSN,20171031,4.15,0.012195,4990
BVSN,20171130,3.9787,-0.041277,4990
BVSN,20171229,3.6,-0.095182,4995
BVSN,20180131,3.1,-0.138889,4995
CHKP,20120131,56.29,0.071374,206379
CHKP,20120229,58.16,0.033221,206379
CHKP,20120330,63.84,0.097662,206379
CHKP,20120430,58.125,-0.089521,207290
CHKP,20120531,51.24,-0.118452,207290
CHKP,20120629,49.59,-0.032201,204800
CHKP,20120731,48.57,-0.020569,204800
CHKP,20120831,46.09,-0.05106,204800
CHKP,20120928,48.16,0.044912,204800
CHKP,20121031,44.52,-0.075581,204800
CHKP,20121130,46.17,0.037062,204800
CHKP,20121231,47.64,0.031839,199029
CHKP,20130131,50,0.049538,199029
CHKP,20130228,52.51,0.0502,199029
CHKP,20130328,46.99,-0.105123,199029
CHKP,20130430,46.62,-0.007874,196698
CHKP,20130531,50.08,0.074217,196436
CHKP,20130628,49.68,-0.007987,196436
CHKP,20130731,56.32,0.133655,196436
CHKP,20130830,56.07,-0.004439,196436
CHKP,20130930,56.56,0.008739,196436
CHKP,20131031,58.02,0.025813,196436
CHKP,20131129,61.86,0.066184,196436
CHKP,20131231,64.499,0.042661,196436
CHKP,20140131,65.43,0.014434,196436
CHKP,20140228,67.42,0.030414,196436
CHKP,20140331,67.63,0.003115,196436
CHKP,20140430,64.06,-0.052787,190790
CHKP,20140530,64.48,0.006556,190790
CHKP,20140630,67.03,0.039547,190790
CHKP,20140731,67.87,0.012532,190790
CHKP,20140829,71.02,0.046412,190790
CHKP,20140930,69.24,-0.025063,190790
CHKP,20141031,74.25,0.072357,190790
CHKP,20141128,77.31,0.041212,190790
CHKP,20141231,78.57,0.016298,183800
CHKP,20150130,77.17,-0.017819,183800
CHKP,20150227,83.49,0.081897,183800
CHKP,20150331,81.97,-0.018206,183800
CHKP,20150430,83.48,0.018421,181241
CHKP,20150529,84.72,0.014854,180855
CHKP,20150630,79.55,-0.061025,180855
CHKP,20150731,80.77,0.015336,180855
CHKP,20150831,78.01,-0.034171,180855
CHKP,20150930,79.33,0.016921,180855
CHKP,20151030,84.94,0.070717,180855
CHKP,20151130,87.29,0.027667,180855
CHKP,20151231,81.38,-0.067705,174902
CHKP,20160129,78.81,-0.03158,174902
CHKP,20160229,83.07,0.054054,174902
CHKP,20160331,87.47,0.052967,174902
CHKP,20160429,82.87,-0.052589,171477
CHKP,20160531,84.97,0.025341,171477
CHKP,20160630,79.68,-0.062257,171477
CHKP,20160729,76.88,-0.035141,171477
CHKP,20160831,76.74,-0.001821,171477
CHKP,20160930,77.61,0.011337,171477
CHKP,20161031,84.56,0.08955,171477
CHKP,20161130,82.33,-0.026372,171477
CHKP,20161230,84.46,0.025871,165975
CHKP,20170131,98.77,0.169429,165975
CHKP,20170228,98.91,0.001418,165975
CHKP,20170331,102.66,0.037913,164001
CHKP,20170428,104.01,0.01315,164001
CHKP,20170531,112.05,0.0773,164001
CHKP,20170630,109.08,-0.026506,165975
CHKP,20170731,105.78,-0.030253,165975
CHKP,20170831,111.87,0.057572,165975
CHKP,20170929,114.02,0.019219,163443
CHKP,20171031,117.71,0.032363,163443
CHKP,20171130,104.29,-0.114009,163443
CHKP,20171229,103.62,-0.006424,159035
CHKP,20180131,103.41,-0.002027,159035
PEGA,20120131,28.36,-0.035374,37732
PEGA,20120229,28.08,-0.009873,37717
PEGA,20120330,38.16,0.360043,37854
PEGA,20120430,37.19,-0.025419,37866
PEGA,20120531,30.99,-0.166711,37866
PEGA,20120629,32.98,0.065182,37890
PEGA,20120731,27.78,-0.157671,37906
PEGA,20120831,27.03,-0.026998,37906
PEGA,20120928,29.04,0.075472,37900
PEGA,20121031,23.42,-0.193526,37888
PEGA,20121130,20.34,-0.130231,37888
PEGA,20121231,22.68,0.115044,37945
PEGA,20130131,24.05,0.060406,37948
PEGA,20130228,27.39,0.138877,37940
PEGA,20130328,28.08,0.026287,37951
PEGA,20130430,25.31,-0.098647,37936
PEGA,20130531,32.33,0.277361,37936
